timestamp,sensor_index,humidity,temperature,pressure,pm2_5,humidity_error,temperature_error,pressure_error
2022-09-02,145454,47.942,85.058,981.231,7.4399999999999995,,,
2023-02-22,145454,61.904,20.263,982.098,3.84,,,
2023-02-04,145454,45.555,17.076,986.009,11.280000000000001,,,
2022-09-18,145454,57.299,75.138,981.65,12.201,,,
2022-09-07,145454,54.131,81.976,991.341,34.509,,,
2022-10-29,145454,42.975,59.038,992.913,15.637,,,
2022-11-30,145454,50.027,26.082,983.777,5.031000000000001,,,
2023-03-23,145454,47.785,36.215,988.748,13.343,,,
2023-01-31,145454,43.77,5.606,997.282,10.7595,,,
2023-01-19,145454,66.443,35.431,978.16,4.8235,,,
2022-10-20,145454,32.342,49.392,978.692,682.9555,,,
2022-09-03,145454,43.314,74.671,991.189,2.4145000000000003,,,
2023-02-19,145454,57.606,36.421,978.666,26.8955,,,
2022-12-11,145454,61.071,40.015,992.867,37.7485,,,
2022-11-26,145454,41.658,49.633,979.983,5.6754999999999995,,,
2022-12-29,145454,60.322,41.161,971.783,34.601,,,
2023-03-27,145454,35.181,39.121,992.981,9.931000000000001,,,
2022-09-13,145454,46.817,71.313,983.699,15.064499999999999,,,
2022-09-10,145454,59.257,69.011,989.01,14.1475,,,
2022-12-22,145454,48.019,2.988,990.614,8.440999999999999,,,
2023-01-27,145454,56.54,26.947,974.218,17.036,,,
2022-10-22,145454,40.787,61.654,971.811,62.955,,,
2023-01-23,145454,61.608,25.514,985.776,38.477000000000004,,,
2022-11-02,145454,38.193,67.154,984.993,9.366,,,
2023-01-22,145454,60.345,28.284,985.491,34.096500000000006,,,
2022-09-04,145454,45.861,70.165,993.3,1.4335,,,
2023-03-22,145454,60.516,40.522,981.814,23.5135,,,
2023-01-08,145454,54.198,19.299,994.071,91.8995,,,
2023-02-06,145454,56.117,30.328,984.8,57.866,,,
2022-12-06,145454,48.174,26.181,987.556,11.3555,,,
2022-09-24,145454,62.428,63.414,980.718,10.733,,,
2022-12-09,145454,61.839,32.942,993.859,40.909,,,
2022-09-12,145454,43.958,69.472,986.135,9.6325,,,
2023-01-14,145454,61.681,25.232,990.233,32.8645,,,
2023-03-16,145454,61.754,43.728,974.436,21.717,,,
2023-02-23,145454,63.81,20.401,985.127,2.7235,,,
2022-09-30,145454,38.84,65.813,992.472,3.094,,,
2022-12-05,145454,48.072,34.603,980.453,8.881,,,
2022-10-26,145454,48.628,48.783,985.891,16.39,,,
2022-09-08,145454,49.593,82.704,982.449,18.782,,,
2023-02-14,145454,60.172,41.885,969.239,15.48,,,
2022-10-18,145454,38.642,37.504,996.567,1.79,,,
2023-02-26,145454,45.306,26.643,984.706,30.2265,,,
2022-09-29,145454,38.478,60.333,998.303,2.223,,,
2022-09-15,145454,47.039,78.294,986.361,11.271,,,
2022-11-18,145454,52.911,26.749,990.789,7.1685,,,
2023-02-18,145454,55.392,33.982,986.748,22.9645,,,
2022-12-12,145454,58.576,36.818,993.776,31.140500000000003,,,
2022-11-08,145454,49.978,44.165,1001.71,6.8245,,,
2022-10-10,145454,42.53,61.661,989.197,9.89,,,
2022-12-18,145454,51.279,16.544,989.528,7.6615,,,
2022-10-02,145454,50.726,67.662,996.836,10.137,,,
2023-03-31,145454,70.036,39.09,971.327,15.395,,,
2023-02-27,145454,57.747,36.622,968.56,20.3875,,,
2023-01-05,145454,65.487,33.001,982.711,8.0695,,,
2023-03-03,145454,59.386,35.572,978.114,30.9685,,,
2022-11-03,145454,48.276,66.776,980.279,18.5245,,,
2022-10-24,145454,53.068,67.368,971.368,10.867999999999999,,,
2023-02-01,145454,44.08,16.327,991.789,21.79,,,
2022-12-31,145454,62.835,30.665,980.938,28.320999999999998,,,
2022-12-27,145454,48.504,17.699,983.836,6.8325,,,
2022-11-27,145454,51.276,43.407,979.265,8.0515,,,
2023-02-10,145454,40.344,27.938,996.764,3.793,,,
2023-01-29,145454,40.741,10.423,999.558,5.689,,,
2023-03-26,145454,44.906,40.789,985.178,22.262,,,
2023-03-11,145454,62.732,33.52,987.736,6.865500000000001,,,
2022-11-22,145454,52.435,34.089,991.513,39.6855,,,
2023-03-24,145454,40.667,37.357,987.789,16.759,,,
2022-12-19,145454,53.707,13.453,997.864,16.1465,,,
2022-12-07,145454,51.668,25.59,994.868,16.451,,,
2023-01-17,145454,67.25,39.786,972.635,14.1485,,,
2023-03-07,145454,57.866,37.96,1000.614,6.6155,,,
2022-10-06,145454,49.865,62.011,990.857,23.545,,,
2023-01-02,145454,60.671,31.375,989.297,43.704,,,
2022-12-10,145454,65.721,36.874,991.432,25.570999999999998,,,
2022-12-13,145454,62.658,38.198,987.491,36.664,,,
2022-10-13,145454,44.783,49.161,975.577,13.2705,,,
2022-10-05,145454,46.231,72.439,986.756,11.435,,,
2023-02-09,145454,58.829,37.681,983.695,31.689999999999998,,,
2023-02-11,145454,48.006,35.581,991.045,5.941000000000001,,,
2022-11-25,145454,54.836,41.413,991.551,21.128999999999998,,,
2022-11-28,145454,54.96,37.517,977.713,20.249499999999998,,,
2022-12-25,145454,43.671,8.519,991.499,4.893000000000001,,,
2022-12-23,145454,45.797,-0.118,988.124,3.931,,,
2023-02-12,145454,53.638,37.775,984.455,22.089,,,
2022-09-25,145454,51.143,66.158,981.855,4.1145000000000005,,,
2023-02-24,145454,49.454,12.211,1006.074,12.3045,,,
2023-03-10,145454,63.783,35.274,993.961,5.413,,,
2023-02-15,145454,63.582,37.885,969.172,11.557500000000001,,,
2023-03-14,145454,48.803,28.451,996.777,20.9315,,,
2022-12-04,145454,49.585,23.532,989.338,17.1635,,,
2023-01-15,145454,58.5,37.272,979.164,20.298000000000002,,,
2022-10-03,145454,45.465,70.524,994.972,7.498,,,
2023-02-16,145454,47.04,22.473,992.849,2.758,,,
2022-11-12,145454,48.89,33.553,991.223,1.0165,,,
2023-01-12,145454,60.646,33.404,990.78,46.519000000000005,,,
2022-10-21,145454,39.065,59.295,971.638,37.385,,,
2022-11-15,145454,66.679,35.897,993.751,35.1935,,,
2022-10-04,145454,39.243,72.158,990.552,6.618,,,
2023-01-28,145454,47.376,12.925,992.001,4.7015,,,
2022-09-06,145454,51.475,76.118,989.523,9.687000000000001,,,
2022-10-25,145454,51.495,49.614,977.697,2.691,,,
2022-12-01,145454,48.964,23.993,992.864,7.750500000000001,,,
2023-01-09,145454,58.089,25.571,985.636,87.1935,,,
2022-09-22,145454,48.267,62.155,994.132,1.5750000000000002,,,
2022-09-28,145454,45.678,54.681,1001.265,7.816000000000001,,,
2022-10-07,145454,53.718,50.025,1002.286,1.633,,,
2023-04-01,145454,60.532,37.211,977.083,4.7364999999999995,,,
2023-02-13,145454,52.557,38.765,979.448,16.136,,,
2023-03-08,145454,49.697,38.214,1001.201,7.154,,,
2023-01-04,145454,71.504,35.935,974.901,5.035,,,
2022-11-13,145454,42.189,32.631,996.402,2.9645,,,
2022-09-01,145454,48.646,83.388,983.792,9.6835,,,
2023-01-01,145454,61.208,37.761,980.476,28.936,,,
2022-11-17,145454,57.34,31.632,988.624,13.3775,,,
2022-09-16,145454,54.831,76.704,984.323,20.945,,,
2022-10-27,145454,47.961,51.999,991.891,18.4285,,,
2022-12-02,145454,50.197,37.806,975.273,7.971500000000001,,,
2022-10-11,145454,39.379,69.004,978.348,18.407,,,
2023-02-07,145454,57.483,39.895,980.828,25.607,,,
2022-11-20,145454,48.364,24.792,990.429,6.6365,,,
2023-01-20,145454,57.574,33.687,988.377,6.732,,,
2022-10-16,145454,45.258,50.676,986.431,2.1355,,,
2023-02-08,145454,54.993,37.217,989.395,15.0505,,,
2022-09-19,145454,55.889,71.108,985.455,19.734,,,
2023-02-05,145454,52.707,31.119,983.222,41.6155,,,
2023-03-12,145454,62.929,36.194,981.353,16.338,,,
2023-01-24,145454,59.709,31.196,988.069,25.723,,,
2022-09-05,145454,52.649,71.725,990.04,7.0305,,,
2023-01-25,145454,61.048,33.64,983.065,44.4675,,,
2023-02-03,145454,38.727,1.76,1005.75,4.8955,,,
2022-11-23,145454,52.903,38.487,987.004,63.277,,,
2022-11-11,145454,53.197,34.961,985.092,1.9385,,,
2023-01-03,145454,66.32,29.858,980.487,40.759,,,
2023-01-13,145454,58.922,26.239,999.251,16.8385,,,
2022-11-07,145454,40.425,39.795,999.323,5.579000000000001,,,
2022-12-15,145454,71.365,38.576,966.02,10.936499999999999,,,
2022-12-17,145454,59.796,28.781,975.725,8.3545,,,
2022-11-29,145454,56.957,36.131,975.969,13.873999999999999,,,
2023-03-06,145454,70.339,37.301,988.856,4.755,,,
2022-10-23,145454,42.383,71.342,972.154,14.6435,,,
2022-12-24,145454,47.083,5.706,991.167,1.8765,,,
2022-12-14,145454,73.772,37.596,976.096,12.7425,,,
2022-10-17,145454,38.637,39.981,991.815,1.073,,,
2022-09-19,145470,57.482,69.902,986.111,16.5455,,,
2022-12-19,145470,55.663,12.482,998.838,13.802,,,
2022-10-14,145470,55.695,42.264,973.625,3.794,,,
2023-02-25,145470,51.94,19.25,994.719,18.951,,,
2023-01-28,145470,48.653,12.873,992.866,5.6325,,,
2023-01-02,145470,64.243,29.912,990.113,38.894999999999996,,,
2022-11-09,145470,70.582,56.607,987.399,21.8005,,,
2022-11-17,145470,60.756,29.811,989.393,10.379999999999999,,,
2022-10-22,145470,45.947,58.914,972.717,46.6735,,,
2022-09-24,145470,63.883,62.793,981.438,9.132,,,
2023-03-13,145470,51.766,32.055,993.895,2.113,,,
2022-12-22,145470,50.389,0.989,991.653,17.319,,,
2022-12-08,145470,57.079,20.387,1000.251,22.566499999999998,,,
2023-02-21,145470,53.075,17.647,979.51,6.3685,,,
2022-09-09,145470,57.606,73.48,980.305,10.2745,,,
2023-03-01,145470,62.003,39.037,977.894,12.048,,,
2023-01-17,145470,70.181,38.596,973.367,10.4175,,,
2023-03-02,145470,56.322,30.504,987.23,6.8235,,,
2023-01-09,145470,60.543,23.441,986.485,71.47,,,
2023-02-16,145470,48.241,22.579,993.695,9.695,,,
2022-12-20,145470,53.047,10.919,1003.191,11.197,,,
2022-09-25,145470,53.728,64.725,982.527,3.1094999999999997,,,
2023-01-23,145470,65.297,24.061,986.679,32.7475,,,
2022-12-07,145470,53.211,25.356,995.813,14.7195,,,
2023-01-29,145470,41.947,9.116,1000.486,5.6665,,,
2022-11-21,145470,53.317,31.887,988.251,15.200499999999998,,,
2023-01-13,145470,59.369,26.276,1000.042,13.4495,,,
2023-02-09,145470,61.668,36.187,984.549,26.666,,,
2023-01-26,145470,52.635,19.654,987.35,3.6405,,,
2023-01-19,145470,65.251,36.336,978.785,3.1944999999999997,,,
2022-09-18,145470,60.656,73.385,982.287,10.634,,,
2022-09-06,145470,51.728,76.043,990.182,7.5045,,,
2023-02-17,145470,47.073,19.721,994.971,4.586,,,
2022-12-25,145470,47.265,5.68,992.515,7.6625,,,
2022-09-02,145470,48.491,84.335,981.865,6.1965,,,
2023-03-07,145470,56.552,39.451,1001.331,5.2815,,,
2023-01-12,145470,62.816,32.574,991.324,36.9795,,,
2023-03-29,145470,44.297,26.975,997.318,19.314,,,
2022-11-18,145470,56.785,24.808,991.652,5.132,,,
2022-12-11,145470,61.904,40.005,993.687,32.644,,,
2023-01-07,145470,55.808,15.062,999.889,69.84049999999999,,,
2022-12-23,145470,50.29,-2.992,989.234,3.2985,,,
2023-01-11,145470,63.466,36.805,981.608,97.7695,,,
2023-03-25,145470,39.071,42.723,979.215,13.085999999999999,,,
2022-09-08,145470,50.601,81.696,983.062,16.302,,,
2023-02-20,145470,59.436,28.468,978.261,14.6885,,,
2023-03-04,145470,57.511,37.303,981.435,31.3615,,,
2022-12-18,145470,56.069,13.813,990.551,4.5185,,,
2023-03-05,145470,55.837,33.688,991.665,28.121000000000002,,,
2022-11-04,145470,61.025,50.107,981.362,13.995000000000001,,,
2022-12-24,145470,50.696,3.725,992.294,1.8880000000000001,,,
2022-11-03,145470,50.103,65.589,981.146,16.3725,,,
2022-10-09,145470,39.083,58.941,988.873,8.067499999999999,,,
2022-09-17,145470,59.186,76.663,981.947,17.127499999999998,,,
2023-02-03,145470,40.26,1.316,1006.875,13.071000000000002,,,
2022-10-29,145470,47.351,55.958,993.827,13.161000000000001,,,
2022-12-28,145470,58.683,34.135,969.366,17.5325,,,
2023-01-31,145470,47.684,3.646,998.373,16.887,,,
2022-09-21,145470,45.514,71.153,985.781,6.563,,,
2023-02-10,145470,42.057,25.648,997.718,3.8640000000000003,,,
2022-12-10,145470,66.003,37.173,992.262,20.996000000000002,,,
2022-11-19,145470,48.909,23.21,986.499,3.376,,,
2023-03-28,145470,41.645,31.001,997.597,21.631500000000003,,,
2023-02-06,145470,59.38,28.852,985.791,46.0585,,,
2022-09-20,145470,51.021,80.537,980.659,14.282,,,
2022-12-14,145470,73.753,38.268,976.887,10.0975,,,
2022-11-23,145470,63.397,30.076,988.86,56.835499999999996,,,
2023-03-17,145470,51.558,20.579,982.854,5.7565,,,
2022-11-08,145470,51.619,43.679,1002.537,5.4345,,,
2022-12-01,145470,53.443,21.879,993.924,7.246499999999999,,,
2023-01-14,145470,63.787,24.941,991.141,26.511,,,
2022-12-15,145470,71.583,39.044,966.777,8.493,,,
2023-01-18,145470,63.192,37.89,985.812,9.9845,,,
2022-10-25,145470,53.953,48.186,978.473,1.9465000000000001,,,
2023-01-21,145470,67.381,26.665,991.517,18.58,,,
2022-11-28,145470,52.21,42.56,975.117,11.6965,,,
2022-09-27,145470,40.35,57.435,992.771,1.0545,,,
2023-02-07,145470,60.013,38.916,981.742,20.283,,,
2022-10-06,145470,52.003,61.246,991.569,19.197000000000003,,,
2022-09-13,145470,48.815,69.857,984.442,10.617,,,
2022-12-05,145470,51.899,32.21,981.39,8.7355,,,
2022-11-06,145470,56.74,46.226,974.743,6.627000000000001,,,
2022-10-13,145470,48.013,47.223,976.423,11.6725,,,
2023-01-03,145470,66.014,30.72,981.112,34.515,,,
2023-02-01,145470,47.476,14.581,992.859,18.236,,,
2022-09-10,145470,60.62,69.072,989.609,12.6515,,,
2022-11-11,145470,57.847,32.599,985.959,1.196,,,
2023-02-08,145470,58.32,35.736,990.363,13.6065,,,
2023-01-15,145470,59.953,36.93,979.996,17.1445,,,
2022-09-23,145470,55.84,58.231,990.456,2.536,,,
2023-03-19,145470,42.489,25.442,993.708,4.616,,,
2022-11-05,145470,64.953,41.551,973.69,8.721,,,
2023-03-06,145470,68.214,38.848,989.541,3.7605,,,
2022-11-01,145470,41.024,55.078,984.411,19.5775,,,
2023-01-22,145470,63.314,27.188,986.347,36.039500000000004,,,
2022-12-04,145470,53.766,20.873,990.416,11.060500000000001,,,
2022-10-16,145470,47.906,49.15,987.248,1.272,,,
2022-11-30,145470,52.8,24.063,984.793,3.5445,,,
2022-12-13,145470,63.389,38.536,988.321,31.634999999999998,,,
2023-02-15,145470,65.045,37.039,970.023,8.743,,,
2023-03-09,145470,62.191,38.647,999.226,9.849499999999999,,,
2023-03-23,145470,48.3,36.796,989.545,10.1615,,,
2023-03-24,145470,43.526,36.595,988.682,15.4695,,,
2022-10-04,145470,40.186,70.915,991.328,5.5085,,,
2022-10-19,145470,40.636,39.583,991.493,2.3695,,,
2022-12-03,145470,52.735,17.085,994.507,5.0794999999999995,,,
2022-10-03,145470,46.062,70.081,995.731,6.639,,,
2023-02-12,145470,56.53,36.259,985.38,19.871,,,
2022-12-31,145470,64.65,30.249,981.81,25.0475,,,
2023-02-27,145470,58.17,37.048,969.267,18.588,,,
2023-03-22,145470,62.345,39.756,982.699,19.356,,,
2023-01-08,145470,57.15,17.321,994.972,77.051,,,
2022-12-09,145470,61.474,33.56,994.699,32.567,,,
2022-12-12,145470,59.973,36.372,994.619,24.9825,,,
2023-01-16,145470,66.868,40.115,972.564,19.9485,,,
2023-02-24,145470,51.164,10.567,1007.144,15.352999999999998,,,
2022-09-28,145470,49.951,52.541,1002.164,5.9525,,,
2022-11-16,145470,65.554,37.381,993.429,33.919,,,
2022-10-30,145470,45.492,57.067,987.45,18.723,,,
2023-02-26,145470,48.63,25.393,985.625,23.176000000000002,,,
2023-03-15,145470,53.061,39.257,985.982,19.103,,,
2022-09-04,145470,47.115,70.229,993.999,1.054,,,
2022-09-05,145470,54.123,71.329,990.721,5.9935,,,
2022-11-07,145470,43.449,38.354,1000.201,4.164,,,
2023-03-31,145470,70.087,39.43,973.262,19.7565,,,
2023-02-02,145470,48.508,16.496,993.391,26.186500000000002,,,
2022-12-21,145470,50.41,3.172,1002.229,13.845,,,
2023-03-10,145470,61.059,37.276,994.655,4.8595,,,
2022-11-10,145470,68.501,63.296,978.151,19.239,,,
2022-10-01,145470,44.392,67.553,993.868,5.359,,,
2022-12-29,145470,61.678,40.63,972.709,28.377499999999998,,,
2023-03-30,145470,47.139,29.662,991.938,19.36,,,
2022-10-15,145470,57.519,44.991,979.338,2.435,,,
2022-10-12,145470,53.308,60.4,973.953,8.814499999999999,,,
2022-10-07,145470,54.824,49.891,1003.01,0.9299999999999999,,,
2023-01-25,145470,63.093,32.825,983.827,36.626,,,
2022-11-13,145470,42.143,32.826,997.156,2.13,,,
2022-09-12,145470,47.923,68.264,986.832,6.643,,,
2022-10-27,145470,49.615,51.018,992.69,13.821,,,
2023-03-14,145470,51.478,26.802,997.645,18.598,,,
2022-09-30,145470,40.55,64.669,993.317,2.224,,,
2022-09-15,145470,48.076,77.571,987.115,9.743500000000001,,,
2022-12-27,145470,50.743,17.225,984.815,7.309,,,
2022-11-02,145470,40.621,65.157,985.888,8.1045,,,
2023-03-11,145470,60.878,34.822,988.346,5.114,,,
2023-02-22,145470,58.787,22.268,982.807,3.59,,,
2023-01-06,145470,58.973,23.923,991.643,31.11,,,
2023-01-30,145470,46.81,4.663,1002.293,10.491499999999998,,,
2022-09-07,145470,53.852,82.175,991.946,16.035,,,
2022-12-26,145470,47.581,14.007,994.023,7.3255,,,
2023-02-23,145470,56.822,22.78,985.868,3.1755,,,
2022-09-29,145470,39.95,59.182,999.175,1.616,,,
2022-09-01,145470,50.407,82.743,984.447,7.33,,,
2022-10-11,145470,41.778,67.326,979.273,13.6415,,,
2022-10-23,145470,44.538,69.71,972.932,12.196,,,
2023-02-14,145470,62.574,41.206,970.022,12.833,,,
2022-09-03,145470,43.291,75.102,991.749,1.8125,,,
2022-10-21,145470,41.446,57.746,972.604,27.68,,,
2022-11-15,145470,66.611,36.381,994.525,29.601,,,
2022-09-26,145470,39.255,60.415,986.98,1.3215,,,
2022-11-12,145470,50.348,32.951,991.93,0.614,,,
2022-10-17,145470,40.186,39.32,992.639,0.37,,,
2022-12-02,145470,52.25,37.173,976.244,8.535499999999999,,,
2022-11-22,145470,54.999,32.807,992.422,34.3215,,,
2023-03-21,145470,48.437,37.406,987.934,14.1845,,,
2023-03-26,145470,47.558,39.671,986.113,20.311,,,
2023-03-12,145470,62.667,36.249,982.09,13.861,,,
2023-01-01,145470,63.901,36.369,981.33,24.036,,,
2023-03-16,145470,63.641,42.977,975.195,18.040999999999997,,,
2023-03-08,145470,49.183,39.0,1001.929,5.3545,,,
2022-12-17,145470,63.064,27.115,976.639,5.582,,,
2022-11-20,145470,51.325,23.53,991.297,5.3685,,,
2022-10-24,145470,54.971,65.972,972.108,9.626999999999999,,,
2022-10-08,145470,46.184,48.452,996.981,5.3395,,,
2023-04-01,145470,56.552,39.826,977.784,3.359,,,
2023-02-19,145470,61.043,34.837,979.559,22.5245,,,
2022-09-16,145470,56.509,75.512,985.064,18.595,,,
2023-02-04,145470,46.89,17.467,987.026,20.494999999999997,,,
2022-10-02,145470,51.457,67.577,997.587,8.288,,,
2023-01-04,145470,71.287,36.684,975.532,3.9299999999999997,,,
2023-02-11,145470,50.443,34.383,992.002,3.982,,,
2022-12-30,145470,56.92,27.538,984.292,16.017500000000002,,,
2022-11-29,145470,60.814,34.503,976.863,10.48,,,
2023-03-27,145470,37.947,37.861,993.921,8.097999999999999,,,
2022-09-14,145470,52.916,70.674,988.178,15.424,,,
2023-01-24,145470,64.104,29.314,988.945,25.697,,,
2023-01-10,145470,64.321,32.384,981.624,94.94900000000001,,,
2022-09-11,145470,49.776,66.668,992.27,18.564,,,
2022-10-31,145470,49.897,52.428,982.663,42.9375,,,
2022-11-14,145470,57.853,31.613,995.367,12.2325,,,
2022-10-18,145470,40.944,36.261,997.463,1.2570000000000001,,,
2023-03-03,145470,58.034,36.708,978.86,25.311500000000002,,,
2022-09-22,145470,50.66,61.712,994.864,1.2075,,,
2022-10-26,145470,54.16,46.284,986.665,12.766,,,
2022-12-16,145470,67.192,35.975,965.91,10.6205,,,
2022-10-28,145470,43.122,56.851,996.481,10.2865,,,
2023-01-05,145470,65.112,33.61,983.387,5.984,,,
2022-10-10,145470,46.067,59.64,990.103,8.714,,,
2023-01-20,145470,59.0,32.85,989.172,4.7805,,,
2023-03-20,145470,47.513,38.456,984.6,8.12,,,
2022-12-06,145470,51.136,24.844,988.505,8.794500000000001,,,
2023-02-05,145470,55.148,28.979,984.161,34.817,,,
2023-02-18,145470,58.641,32.481,987.61,19.624499999999998,,,
2023-01-27,145470,58.562,26.322,975.072,13.546,,,
2023-03-18,145470,47.675,20.213,990.113,2.3725,,,
2023-02-28,145470,57.029,35.896,979.706,20.326,,,
2023-02-13,145470,57.257,36.682,980.424,15.406,,,
2022-10-20,145470,35.279,47.162,979.643,10.9285,,,
2022-10-05,145470,48.758,70.678,987.549,10.275500000000001,,,
2023-01-14,145498,59.179,28.019,990.451,26.4925,,,
2022-10-17,145498,42.026,38.283,992.081,0.5655,,,
2022-10-22,145498,42.743,61.182,971.883,57.713499999999996,,,
2022-11-24,145498,63.099,42.53,987.454,43.8065,,,
2023-02-08,145498,53.245,39.806,989.743,12.661,,,
2022-11-18,145498,58.588,25.009,991.01,6.5995,,,
2022-09-10,145498,61.292,68.718,988.942,12.6865,,,
2023-02-06,145498,54.973,32.266,985.097,44.6375,,,
2022-10-08,145498,42.018,52.233,996.168,6.134,,,
2022-10-23,145498,43.821,71.174,972.115,12.564499999999999,,,
2022-10-01,145498,43.358,69.212,992.998,6.101000000000001,,,
2022-09-14,145498,49.754,73.382,987.313,18.1115,,,
2023-01-07,145498,51.837,20.158,999.197,70.101,,,
2023-02-26,145498,43.978,28.294,984.872,19.073,,,
2023-02-10,145498,42.635,25.866,997.182,2.7720000000000002,,,
2022-11-25,145498,57.271,41.933,991.889,17.619,,,
2023-01-30,145498,45.086,6.13,1001.711,9.500499999999999,,,
2023-01-01,145498,62.024,38.09,980.772,25.496000000000002,,,
2023-01-04,145498,73.359,36.306,975.18,4.692,,,
2022-11-01,145498,36.659,58.373,983.547,28.599,,,
2022-12-06,145498,49.241,26.353,987.524,9.677499999999998,,,
2022-09-02,145498,47.578,86.07,980.966,6.7725,,,
2023-03-11,145498,59.961,35.862,987.908,5.7125,,,
2022-11-30,145498,54.945,23.956,984.067,4.6495,,,
2022-09-04,145498,45.105,71.428,993.163,1.3505,,,
2022-12-25,145498,48.066,7.011,992.055,4.757,,,
2022-09-21,145498,47.642,70.179,985.106,7.3015,,,
2022-11-22,145498,51.385,35.964,991.695,33.346000000000004,,,
2023-02-15,145498,68.361,35.68,969.5,10.112,,,
2022-11-21,145498,51.468,33.202,987.707,17.829,,,
2022-11-28,145498,54.526,38.878,977.831,21.012,,,
2023-01-15,145498,59.103,38.304,979.381,17.5895,,,
2022-12-08,145498,52.799,24.207,999.344,21.709,,,
2022-10-25,145498,52.668,49.404,977.823,2.333,,,
2022-09-03,145498,43.739,74.853,991.039,2.1585,,,
2022-11-04,145498,63.246,49.585,980.748,15.045,,,
2023-03-23,145498,51.391,34.318,989.022,13.532,,,
2023-03-08,145498,47.703,40.399,1001.392,6.124499999999999,,,
2022-09-09,145498,57.862,74.483,979.501,12.4675,,,
2022-10-18,145498,42.81,35.234,996.852,1.307,,,
2022-12-31,145498,60.453,33.369,981.198,35.479,,,
2023-01-29,145498,45.147,7.692,1000.091,7.7165,,,
2022-09-15,145498,46.451,79.693,986.167,9.981,,,
2022-11-12,145498,53.069,31.922,991.333,2.6685000000000003,,,
2022-12-11,145498,62.77,40.395,993.163,33.685,,,
2023-02-16,145498,51.322,20.553,993.23,2.33,,,
2022-11-20,145498,48.425,26.377,990.678,5.931,,,
2023-01-17,145498,74.483,37.583,972.825,13.171,,,
2022-09-01,145498,47.364,85.25,983.566,8.0345,,,
2022-09-29,145498,37.47,61.547,998.212,2.3785,,,
2023-02-24,145498,49.024,14.525,1006.409,10.178999999999998,,,
2023-02-21,145498,53.685,18.149,978.659,7.2815,,,
2023-02-20,145498,55.975,31.091,977.631,12.7275,,,
2023-02-05,145498,55.688,30.63,983.654,34.6695,,,
2022-09-05,145498,51.512,73.528,989.877,6.8085,,,
2022-12-28,145498,56.679,35.875,968.745,17.5775,,,
2022-12-12,145498,57.929,37.961,993.959,25.9105,,,
2022-09-19,145498,54.047,72.96,985.367,15.5,,,
2023-02-02,145498,47.178,17.147,992.805,25.167,,,
2022-12-04,145498,49.731,25.716,989.553,14.1515,,,
2022-10-15,145498,56.35,46.524,978.686,2.181,,,
2023-01-20,145498,62.831,32.15,988.819,9.1095,,,
2022-11-03,145498,48.734,67.518,980.226,16.860500000000002,,,
2022-11-11,145498,56.151,34.161,985.287,1.7555,,,
2022-10-03,145498,44.518,71.614,994.742,7.0265,,,
2022-11-10,145498,69.093,62.806,977.498,16.4135,,,
2022-10-30,145498,43.049,59.257,986.637,20.380000000000003,,,
2023-03-02,145498,57.358,30.598,986.647,8.451,,,
2023-01-27,145498,58.714,26.776,974.504,15.9295,,,
2022-12-14,145498,72.675,39.221,976.316,9.7385,,,
2022-11-05,145498,62.636,43.228,973.166,8.696,,,
2022-12-27,145498,47.081,20.711,984.154,8.5875,,,
2022-12-26,145498,48.97,13.66,993.607,6.444,,,
2023-03-22,145498,59.86,41.577,981.996,19.749,,,
2022-10-02,145498,50.136,68.912,996.738,9.299,,,
2022-12-03,145498,54.535,17.592,993.631,3.951,,,
2022-12-20,145498,53.948,11.07,1002.631,11.291,,,
2022-10-21,145498,39.878,59.09,971.736,28.515,,,
2022-11-02,145498,39.445,67.171,984.959,10.1435,,,
2023-01-16,145498,66.306,41.31,972.213,21.671,,,
2023-01-10,145498,61.535,35.661,981.083,90.763,,,
2022-09-30,145498,38.567,66.95,992.407,3.1205,,,
2023-02-12,145498,55.528,37.667,984.723,22.3305,,,
2022-09-26,145498,41.114,59.396,986.294,1.773,,,
2022-10-05,145498,46.793,73.181,986.66,11.091000000000001,,,
2023-01-05,145498,69.206,31.86,982.909,12.064499999999999,,,
2023-02-11,145498,49.214,36.173,991.372,5.253,,,
2022-12-24,145498,56.263,2.02,991.66,5.6585,,,
2023-02-09,145498,61.139,37.532,984.065,29.9465,,,
2022-12-22,145498,54.582,-0.4,991.245,11.689499999999999,,,
2022-11-14,145498,54.976,33.671,994.482,14.042,,,
2023-03-27,145498,38.458,36.744,993.374,9.177,,,
2022-09-13,145498,46.04,72.374,983.62,9.587,,,
2023-01-06,145498,61.708,23.436,991.188,30.2155,,,
2023-01-31,145498,42.378,8.142,997.709,10.154,,,
2022-10-14,145498,55.213,43.757,973.003,4.4285,,,
2023-03-03,145498,56.261,38.231,978.291,27.1185,,,
2023-03-01,145498,60.793,40.155,977.158,13.252,,,
2023-03-29,145498,46.687,25.014,996.734,16.442,,,
2023-03-05,145498,50.99,37.264,991.025,28.5815,,,
2022-09-11,145498,45.594,68.588,991.527,9.4225,,,
2023-01-21,145498,62.832,29.799,991.042,15.197,,,
2023-01-09,145498,56.481,28.371,985.941,74.6065,,,
2022-12-21,145498,50.39,3.922,1001.748,12.746,,,
2022-12-19,145498,53.626,15.15,998.291,13.385,,,
2022-10-16,145498,50.463,48.251,986.649,1.6155,,,
2023-03-31,145498,70.532,39.717,972.728,20.4745,,,
